the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               4                 1000      0.071       0.01        0.06           0.121       0.071       0.315     
2          2               8                 1000      0.073       0.03        0.11           0.091       0.072       0.138     
4          4               16                1000      0.075       0.05        0.21           0.102       0.073       0.179     
8          8               32                1000      0.077       0.10        0.42           0.094       0.076       0.223     
16         16              64                1000      0.082       0.20        0.78           0.090       0.080       0.169     
32         32              128               1000      0.096       0.33        1.33           0.125       0.094       0.239     
64         64              256               1000      0.126       0.51        2.04           0.132       0.123       0.178     
128        128             512               1000      0.190       0.67        2.69           0.220       0.186       0.235     
256        256             1024              1000      0.312       0.82        3.28           0.326       0.302       0.392     
512        512             2048              1000      0.565       0.91        3.63           0.620       0.534       0.610     
1024       1024            4096              1000      1.040       0.98        3.94           1.682       0.998       1.100     
2048       2048            8192              1000      1.999       1.02        4.10           2.037       1.929       2.028     
4096       4096            16384             1000      3.869       1.06        4.23           13.873      3.793       3.896     
8192       8192            32768             1000      7.590       1.08        4.32           7.919       7.516       7.634     
16384      16384           65536             1000      15.564      1.05        4.21           561.470     14.966      15.265    
32768      32768           131072            1000      30.207      1.08        4.34           37.571      29.860      30.237    
65536      65536           262144            1000      60.248      1.09        4.35           298.454     59.650      59.971    
131072     131072          524288            1000      119.911     1.09        4.37           291.501     119.260     120.048   
262144     262144          1048576           1000      238.994     1.10        4.39           283.913     238.493     238.906   
524288     524288          2097152           1000      477.531     1.10        4.39           539.501     476.754     477.598   
1048576    1048576         4194304           1000      957.589     1.10        4.38           1079.703    953.673     955.715   

