the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               4                 1000      0.084       0.01        0.05           0.233       0.083       0.171     
2          2               8                 1000      0.087       0.02        0.09           0.312       0.081       0.603     
4          4               16                1000      0.084       0.05        0.19           0.110       0.083       0.391     
8          8               32                1000      0.086       0.09        0.37           0.114       0.082       0.455     
16         16              64                1000      0.085       0.19        0.75           0.133       0.082       0.151     
32         32              128               1000      0.087       0.37        1.47           0.137       0.083       0.145     
64         64              256               1000      0.094       0.68        2.74           7.411       0.085       0.253     
128        128             512               1000      0.090       1.43        5.70           0.244       0.088       0.282     
256        256             1024              1000      0.100       2.57        10.26          0.130       0.097       0.260     
512        512             2048              1000      0.123       4.17        16.66          0.372       0.119       0.208     
1024       1024            4096              1000      0.157       6.52        26.10          0.214       0.154       0.261     
2048       2048            8192              1000      0.234       8.76        35.06          0.278       0.229       0.740     
4096       4096            16384             1000      0.394       10.39       41.55          1.174       0.384       0.641     
8192       8192            32768             1000      0.832       9.85        39.39          1.904       0.807       1.444     
16384      16384           65536             1000      1.756       9.33        37.32          2.423       1.717       2.771     
32768      32768           131072            1000      3.689       8.88        35.53          12.337      3.412       5.564     
65536      65536           262144            1000      9.197       7.13        28.50          44.138      8.316       11.399    
131072     131072          524288            1000      17.029      7.70        30.79          56.959      16.127      20.474    
262144     262144          1048576           1000      34.345      7.63        30.53          856.236     32.089      43.775    
524288     524288          2097152           1000      65.957      7.95        31.80          171.876     64.114      97.771    
1048576    1048576         4194304           1000      138.639     7.56        30.25          381.516     130.754     214.466   

