the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               4                 1000      0.071       0.01        0.06           0.079       0.071       0.120     
2          2               8                 1000      0.074       0.03        0.11           0.074       0.073       0.295     
4          4               16                1000      0.073       0.05        0.22           0.083       0.073       0.301     
8          8               32                1000      0.075       0.11        0.43           0.091       0.075       0.654     
16         16              64                1000      0.075       0.21        0.85           0.089       0.075       0.483     
32         32              128               1000      0.078       0.41        1.64           0.101       0.078       0.323     
64         64              256               1000      0.087       0.74        2.94           0.090       0.086       0.484     
128        128             512               1000      0.101       1.27        5.07           0.102       0.100       0.154     
256        256             1024              1000      0.130       1.97        7.88           0.131       0.129       0.340     
512        512             2048              1000      0.190       2.69        10.78          0.190       0.188       0.389     
1024       1024            4096              1000      0.304       3.37        13.49          0.306       0.303       0.527     
2048       2048            8192              1000      0.536       3.82        15.28          0.539       0.536       0.746     
4096       4096            16384             1000      1.003       4.08        16.34          1.004       1.001       1.215     
8192       8192            32768             1000      1.933       4.24        16.95          1.935       1.932       2.274     
16384      16384           65536             1000      3.803       4.31        17.23          3.817       3.802       4.038     
32768      32768           131072            1000      7.550       4.34        17.36          24.213      7.526       8.111     
65536      65536           262144            1000      15.005      4.37        17.47          33.656      14.972      16.154    
131072     131072          524288            1000      29.904      4.38        17.53          52.042      29.868      31.680    
262144     262144          1048576           1000      59.695      4.39        17.57          68.277      59.655      63.066    
524288     524288          2097152           1000      119.525     4.39        17.55          132.191     119.252     127.100   
1048576    1048576         4194304           1000      241.473     4.34        17.37          268.395     238.418     264.783   

