the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               4                 1000      0.086       0.01        0.05           0.090       0.073       0.120     
2          2               8                 1000      0.092       0.02        0.09           0.131       0.086       0.294     
4          4               16                1000      0.089       0.04        0.18           0.094       0.083       0.131     
8          8               32                1000      0.092       0.09        0.35           0.127       0.082       0.173     
16         16              64                1000      0.091       0.18        0.70           0.130       0.091       0.179     
32         32              128               1000      0.093       0.34        1.37           0.104       0.080       0.144     
64         64              256               1000      0.099       0.65        2.60           0.129       0.085       0.154     
128        128             512               1000      0.111       1.15        4.60           0.325       0.100       0.171     
256        256             1024              1000      0.141       1.81        7.24           0.174       0.129       0.186     
512        512             2048              1000      0.201       2.55        10.19          0.335       0.187       0.331     
1024       1024            4096              1000      0.318       3.22        12.87          0.349       0.304       0.352     
2048       2048            8192              1000      0.551       3.72        14.87          0.581       0.536       0.589     
4096       4096            16384             1000      1.018       4.02        16.09          1.029       1.006       1.088     
8192       8192            32768             1000      1.951       4.20        16.80          2.076       1.936       1.984     
16384      16384           65536             1000      3.808       4.30        17.21          3.828       3.798       3.871     
32768      32768           131072            1000      7.537       4.35        17.39          13.617      7.522       7.950     
65536      65536           262144            1000      14.998      4.37        17.48          15.409      14.969      15.560    
131072     131072          524288            1000      30.754      4.26        17.05          503.810     29.874      31.424    
262144     262144          1048576           1000      60.000      4.37        17.48          345.408     59.667      63.300    
524288     524288          2097152           1000      119.788     4.38        17.51          216.370     119.262     130.356   
1048576    1048576         4194304           1000      239.439     4.38        17.52          297.795     238.439     270.414   

