the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               4                 1000      0.074       0.01        0.05           0.127       0.073       0.123     
2          2               8                 1000      0.075       0.03        0.11           0.126       0.074       0.175     
4          4               16                1000      0.076       0.05        0.21           0.080       0.076       0.119     
8          8               32                1000      0.080       0.10        0.40           0.085       0.078       0.114     
16         16              64                1000      0.086       0.19        0.74           0.141       0.086       0.189     
32         32              128               1000      0.103       0.31        1.25           0.124       0.102       0.130     
64         64              256               1000      0.134       0.48        1.91           0.142       0.133       0.180     
128        128             512               1000      0.196       0.65        2.61           0.208       0.194       0.249     
256        256             1024              1000      0.324       0.79        3.16           0.338       0.315       0.338     
512        512             2048              1000      0.566       0.91        3.62           0.616       0.556       0.564     
1024       1024            4096              1000      1.038       0.99        3.94           1.095       1.022       1.023     
2048       2048            8192              1000      1.973       1.04        4.15           2.063       1.953       1.960     
4096       4096            16384             1000      3.833       1.07        4.27           3.934       3.813       3.868     
8192       8192            32768             1000      7.563       1.08        4.33           13.250      7.540       7.544     
16384      16384           65536             1000      15.032      1.09        4.36           21.135      15.003      15.113    
32768      32768           131072            1000      29.940      1.09        4.38           34.248      29.891      29.976    
65536      65536           262144            1000      59.819      1.10        4.38           66.090      59.700      59.904    
131072     131072          524288            1000      119.381     1.10        4.39           125.187     119.297     119.871   
262144     262144          1048576           1000      238.636     1.10        4.39           245.445     238.454     238.946   
524288     524288          2097152           1000      477.016     1.10        4.40           488.217     476.770     477.272   
1048576    1048576         4194304           1000      954.174     1.10        4.40           975.295     953.398     954.183   

