the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               4                 1000      0.072       0.01        0.06           0.076       0.071       0.199     
2          2               8                 1000      0.072       0.03        0.11           0.168       0.072       0.109     
4          4               16                1000      0.074       0.05        0.22           0.297       0.073       0.131     
8          8               32                1000      0.074       0.11        0.43           0.112       0.073       0.100     
16         16              64                1000      0.075       0.21        0.85           0.294       0.075       0.098     
32         32              128               1000      0.074       0.43        1.74           0.083       0.073       0.090     
64         64              256               1000      0.076       0.84        3.35           0.310       0.075       0.090     
128        128             512               1000      0.083       1.53        6.13           0.136       0.081       0.117     
256        256             1024              1000      0.098       2.61        10.45          0.132       0.096       0.336     
512        512             2048              1000      0.127       4.03        16.12          0.349       0.125       0.259     
1024       1024            4096              1000      0.184       5.56        22.24          0.195       0.184       0.579     
2048       2048            8192              1000      0.305       6.71        26.84          0.318       0.300       0.306     
4096       4096            16384             1000      0.537       7.63        30.52          0.576       0.533       0.921     
8192       8192            32768             1000      1.032       7.94        31.75          1.254       1.019       1.436     
16384      16384           65536             1000      1.961       8.36        33.42          2.191       1.950       2.454     
32768      32768           131072            1000      3.837       8.54        34.16          4.046       3.805       4.174     
65536      65536           262144            1000      7.570       8.66        34.63          7.790       7.546       7.973     
131072     131072          524288            1000      15.049      8.71        34.84          20.409      14.983      15.333    
262144     262144          1048576           1000      29.927      8.76        35.04          33.159      29.882      30.697    
524288     524288          2097152           1000      59.736      8.78        35.11          63.538      59.679      60.229    
1048576    1048576         4194304           1000      119.533     8.77        35.09          127.530     119.299     119.640   

