the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               4                 1000      0.076       0.01        0.05           0.119       0.071       0.230     
2          2               8                 1000      0.072       0.03        0.11           0.081       0.071       0.108     
4          4               16                1000      0.074       0.05        0.22           0.125       0.072       0.143     
8          8               32                1000      0.079       0.10        0.40           0.132       0.076       0.124     
16         16              64                1000      0.081       0.20        0.79           0.130       0.077       0.128     
32         32              128               1000      0.087       0.37        1.47           0.131       0.082       0.152     
64         64              256               1000      0.095       0.67        2.69           0.137       0.093       0.374     
128        128             512               1000      0.119       1.07        4.29           0.242       0.117       0.304     
256        256             1024              1000      0.170       1.51        6.03           0.187       0.168       0.417     
512        512             2048              1000      0.272       1.88        7.54           0.289       0.271       0.558     
1024       1024            4096              1000      0.476       2.15        8.61           0.557       0.474       0.527     
2048       2048            8192              1000      0.882       2.32        9.29           1.178       0.881       1.984     
4096       4096            16384             1000      1.700       2.41        9.64           1.717       1.699       3.802     
8192       8192            32768             1000      3.341       2.45        9.81           3.640       3.336       7.444     
16384      16384           65536             1000      6.601       2.48        9.93           7.100       6.595       15.020    
32768      32768           131072            1000      13.862      2.36        9.46           719.088     13.119      29.089    
65536      65536           262144            1000      27.100      2.42        9.67           531.368     26.215      58.533    
131072     131072          524288            1000      52.938      2.48        9.90           233.755     52.558      118.417   
262144     262144          1048576           1000      106.110     2.47        9.88           320.804     105.211     234.580   
524288     524288          2097152           1000      466.153     1.12        4.50           618.277     462.147     539.060   
1048576    1048576         4194304           1000      896.946     1.17        4.68           930.862     888.486     930.977   

