the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               4                 1000      0.073       0.01        0.05           0.086       0.072       0.123     
2          2               8                 1000      0.074       0.03        0.11           0.087       0.073       0.456     
4          4               16                1000      0.074       0.05        0.22           0.081       0.074       0.294     
8          8               32                1000      0.077       0.10        0.42           0.089       0.077       0.303     
16         16              64                1000      0.082       0.20        0.78           0.082       0.081       0.301     
32         32              128               1000      0.092       0.35        1.39           0.098       0.092       0.292     
64         64              256               1000      0.110       0.58        2.33           0.122       0.110       0.520     
128        128             512               1000      0.148       0.86        3.46           0.161       0.147       0.524     
256        256             1024              1000      0.223       1.15        4.59           0.236       0.223       0.486     
512        512             2048              1000      0.375       1.37        5.46           0.395       0.375       0.437     
1024       1024            4096              1000      0.674       1.52        6.08           0.698       0.673       0.949     
2048       2048            8192              1000      1.275       1.61        6.42           1.291       1.275       1.558     
4096       4096            16384             1000      2.485       1.65        6.59           2.497       2.485       2.912     
8192       8192            32768             1000      4.905       1.67        6.68           20.036      4.889       5.284     
16384      16384           65536             1000      9.718       1.69        6.74           16.397      9.708       10.000    
32768      32768           131072            1000      19.359      1.69        6.77           38.860      19.328      20.137    
65536      65536           262144            1000      38.610      1.70        6.79           57.695      38.565      39.082    
131072     131072          524288            1000      77.093      1.70        6.80           84.522      77.046      77.838    
262144     262144          1048576           1000      154.083     1.70        6.81           165.803     154.000     154.967   
524288     524288          2097152           1000      308.050     1.70        6.81           320.009     307.931     309.639   
1048576    1048576         4194304           1000      615.935     1.70        6.81           628.854     615.735     617.061   

